"ID","MCP_CLIENT","MODEL","END_POINT_TYPE","END_POINT_NAME","LOG_MESSAGE","CREATED_ON","CREATED_BY","UPDATED_ON","UPDATED_BY"
303,Claude,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ 'CONFIGURACOES_SEGURANCA' as tabela, COUNT(*) as total FROM configuracoes_seguranca WHERE configuracao_id IN (SELECT id FROM configuracoes WHERE chave = 'CONFIG_TESTE') UNION ALL SELECT 'CONFIGURACOES_GERAL' as tabela, COUNT(*) as total FROM configuracoes_geral WHERE configuracao_id IN (SELECT id FROM configuracoes WHERE chave = 'CONFIG_TESTE') UNION ALL SELECT 'CONFIGURACOES_SISTEMA' as tabela, COUNT(*) as total FROM configuracoes_sistema WHERE configuracao_id IN (SELECT id FROM configuracoes WHERE chave = 'CONFIG_TESTE')",2025-09-22 09:25:06.090,PROTOCOLO_USER,2025-09-22 09:25:06.090,PROTOCOLO_USER
304,Claude,claude-sonnet-4,tool,run-sql,"DELETE /* LLM in use is claude-sonnet-4 */ FROM configuracoes_seguranca WHERE configuracao_id IN (SELECT id FROM configuracoes WHERE chave = 'CONFIG_TESTE')",2025-09-22 09:25:10.268,PROTOCOLO_USER,2025-09-22 09:25:10.268,PROTOCOLO_USER
305,Claude,claude-sonnet-4,tool,run-sql,"DELETE /* LLM in use is claude-sonnet-4 */ FROM configuracoes_geral WHERE configuracao_id IN (SELECT id FROM configuracoes WHERE chave = 'CONFIG_TESTE')",2025-09-22 09:25:15.147,PROTOCOLO_USER,2025-09-22 09:25:15.147,PROTOCOLO_USER
306,Claude,claude-sonnet-4,tool,run-sql,"DELETE /* LLM in use is claude-sonnet-4 */ FROM configuracoes WHERE chave = 'CONFIG_TESTE'",2025-09-22 09:25:18.632,PROTOCOLO_USER,2025-09-22 09:25:18.632,PROTOCOLO_USER
307,Claude,claude-sonnet-4,tool,run-sql,"COMMIT",2025-09-22 09:25:22.121,PROTOCOLO_USER,2025-09-22 09:25:22.121,PROTOCOLO_USER
308,Claude,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ chave, valor, categoria, descricao FROM configuracoes WHERE categoria = 'geral' ORDER BY chave",2025-09-22 09:25:31.141,PROTOCOLO_USER,2025-09-22 09:25:31.141,PROTOCOLO_USER
309,Claude,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ column_name, data_type, nullable FROM user_tab_columns WHERE table_name = 'CONFIGURACOES' ORDER BY column_id",2025-09-22 09:26:30.760,PROTOCOLO_USER,2025-09-22 09:26:30.760,PROTOCOLO_USER
310,Claude,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME, DATA_TYPE, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'CONFIGURACOES' ORDER BY COLUMN_ID",2025-09-22 09:28:17.721,PROTOCOLO_USER,2025-09-22 09:28:17.721,PROTOCOLO_USER
311,Claude,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME, DATA_TYPE, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'CONFIGURACOES_GERAL' ORDER BY COLUMN_ID",2025-09-22 09:29:11.150,PROTOCOLO_USER,2025-09-22 09:29:11.150,PROTOCOLO_USER
312,Trae AI,claude-sonnet-4,tool,run-sql,"ALTER TABLE CONFIGURACOES_GERAL DROP (TELEFONE_2, TELEFONE_3, LOGO_RODAPE_URL)",2025-09-22 09:32:19.576,PROTOCOLO_USER,2025-09-22 09:32:19.576,PROTOCOLO_USER
313,Trae AI,claude-sonnet-4,tool,run-sql,"ALTER TABLE CONFIGURACOES_GERAL ADD (NOME_SISTEMA VARCHAR2(255))",2025-09-22 09:35:48.593,PROTOCOLO_USER,2025-09-22 09:35:48.593,PROTOCOLO_USER
314,Trae AI,claude-sonnet-4,tool,run-sql,"ALTER TABLE CONFIGURACOES_GERAL RENAME COLUMN LOGO_RODAPE_URL TO LOGO_HEADER_URL",2025-09-22 09:35:52.485,PROTOCOLO_USER,2025-09-22 09:35:52.485,PROTOCOLO_USER
315,Trae AI,claude-sonnet-4,tool,run-sql,"ALTER TABLE CONFIGURACOES_GERAL ADD (LOGO_HEADER_URL VARCHAR2(500))",2025-09-22 09:35:56.672,PROTOCOLO_USER,2025-09-22 09:35:56.672,PROTOCOLO_USER
316,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME, DATA_TYPE, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'CONFIGURACOES_GERAL' ORDER BY COLUMN_NAME",2025-09-22 09:37:10.458,PROTOCOLO_USER,2025-09-22 09:37:10.458,PROTOCOLO_USER
215,Trae AI,Claude 4 Sonnet,tool,run-sqlcl,"ALTER TABLE ENCOMENDAS ADD URGENTE NUMBER(1) DEFAULT 0 CHECK (URGENTE IN (0, 1));",2025-09-19 12:41:09.332,PROTOCOLO_USER,2025-09-19 12:41:09.332,PROTOCOLO_USER
216,Trae AI,Claude 4 Sonnet,tool,run-sqlcl,"COMMENT ON COLUMN ENCOMENDAS.URGENTE IS 'Indica se a encomenda é urgente (0=Normal, 1=Urgente)';",2025-09-19 12:41:13.629,PROTOCOLO_USER,2025-09-19 12:41:13.629,PROTOCOLO_USER
217,Trae AI,Claude 4 Sonnet,tool,run-sqlcl,"CREATE INDEX IDX_ENCOMENDAS_URGENTE ON ENCOMENDAS(URGENTE);",2025-09-19 12:41:17.182,PROTOCOLO_USER,2025-09-19 12:41:17.182,PROTOCOLO_USER
218,Trae AI,Claude 4 Sonnet,tool,run-sql,"SELECT /* LLM in use is Claude 4 Sonnet */ COLUMN_NAME, DATA_TYPE, NULLABLE, DATA_DEFAULT FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'ENCOMENDAS' AND COLUMN_NAME = 'URGENTE';",2025-09-19 12:41:22.060,PROTOCOLO_USER,2025-09-19 12:41:22.060,PROTOCOLO_USER
219,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ * FROM ENCOMENDAS WHERE URGENTE = 1 ORDER BY DATA_CRIACAO DESC",2025-09-19 12:44:13.458,PROTOCOLO_USER,2025-09-19 12:44:13.458,PROTOCOLO_USER
220,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COUNT(*) as TOTAL_ENCOMENDAS FROM ENCOMENDAS",2025-09-19 12:44:17.187,PROTOCOLO_USER,2025-09-19 12:44:17.187,PROTOCOLO_USER
221,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, NUMERO_ENCOMENDA, DESCRICAO, URGENTE, DATA_CRIACAO FROM ENCOMENDAS ORDER BY DATA_CRIACAO DESC",2025-09-19 12:44:21.118,PROTOCOLO_USER,2025-09-19 12:44:21.118,PROTOCOLO_USER
222,Trae AI,claude-sonnet-4,tool,run-sql,"UPDATE /* LLM in use is claude-sonnet-4 */ ENCOMENDAS SET URGENTE = 1 WHERE ID = 30",2025-09-19 12:44:25.947,PROTOCOLO_USER,2025-09-19 12:44:25.947,PROTOCOLO_USER
223,Trae AI,claude-sonnet-4,tool,run-sql,"COMMIT; SELECT /* LLM in use is claude-sonnet-4 */ ID, NUMERO_ENCOMENDA, DESCRICAO, URGENTE FROM ENCOMENDAS WHERE ID = 30",2025-09-19 12:44:29.878,PROTOCOLO_USER,2025-09-19 12:44:29.878,PROTOCOLO_USER
224,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COUNT(*) as TOTAL_USUARIOS FROM USUARIOS",2025-09-19 12:50:14.122,PROTOCOLO_USER,2025-09-19 12:50:14.122,PROTOCOLO_USER
225,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COUNT(*) as TOTAL_SETORES FROM SETORES",2025-09-19 12:50:18.056,PROTOCOLO_USER,2025-09-19 12:50:18.056,PROTOCOLO_USER
226,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, NAME, SETOR_ID FROM USUARIOS WHERE ROWNUM <= 5 ORDER BY ID",2025-09-19 12:50:23.586,PROTOCOLO_USER,2025-09-19 12:50:23.586,PROTOCOLO_USER
227,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, NOME_SETOR FROM SETORES WHERE ROWNUM <= 5 ORDER BY ID",2025-09-19 12:50:29.540,PROTOCOLO_USER,2025-09-19 12:50:29.540,PROTOCOLO_USER
228,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ NUMERO_ENCOMENDA, USUARIO_ORIGEM_ID, USUARIO_DESTINO_ID, SETOR_ORIGEM_ID, SETOR_DESTINO_ID FROM ENCOMENDAS WHERE ROWNUM = 1",2025-09-19 12:50:34.432,PROTOCOLO_USER,2025-09-19 12:50:34.432,PROTOCOLO_USER
229,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME, DATA_TYPE, DATA_LENGTH, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'ENCOMENDAS' ORDER BY COLUMN_ID",2025-09-19 12:57:31.520,PROTOCOLO_USER,2025-09-19 12:57:31.520,PROTOCOLO_USER
241,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME, DATA_TYPE, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'ENCOMENDAS' ORDER BY COLUMN_ID",2025-09-19 12:59:04.792,PROTOCOLO_USER,2025-09-19 12:59:04.792,PROTOCOLO_USER
242,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COUNT(*) as TOTAL_ENCOMENDAS FROM ENCOMENDAS",2025-09-19 13:00:18.131,PROTOCOLO_USER,2025-09-19 13:00:18.131,PROTOCOLO_USER
243,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ * FROM ENCOMENDAS",2025-09-19 13:00:24.163,PROTOCOLO_USER,2025-09-19 13:00:24.163,PROTOCOLO_USER
244,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, NUMERO_ENCOMENDA, DESCRICAO, QR_CODE FROM ENCOMENDAS WHERE ROWNUM <= 1",2025-09-19 13:12:56.146,PROTOCOLO_USER,2025-09-19 13:12:56.146,PROTOCOLO_USER
245,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ TYPEOF(DESCRICAO) as TIPO_DESCRICAO, LENGTH(DESCRICAO) as TAMANHO_DESCRICAO, SUBSTR(DESCRICAO, 1, 100) as INICIO_DESCRICAO FROM ENCOMENDAS WHERE ID = 45",2025-09-19 13:14:21.300,PROTOCOLO_USER,2025-09-19 13:14:21.300,PROTOCOLO_USER
246,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ LENGTH(DESCRICAO) as TAMANHO_DESCRICAO, SUBSTR(DESCRICAO, 1, 200) as INICIO_DESCRICAO FROM ENCOMENDAS WHERE ID = 45",2025-09-19 13:14:25.712,PROTOCOLO_USER,2025-09-19 13:14:25.712,PROTOCOLO_USER
247,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ u.ID, u.NAME, u.MATRICULA, u.EMAIL FROM USUARIOS u WHERE u.ID IN (23, 28) ORDER BY u.ID",2025-09-19 13:27:53.796,PROTOCOLO_USER,2025-09-19 13:27:53.796,PROTOCOLO_USER
248,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ s.ID, s.NOME_SETOR, s.ENDERECO, s.TELEFONE FROM SETORES s WHERE s.ID IN (25, 26) ORDER BY s.ID",2025-09-19 13:27:58.450,PROTOCOLO_USER,2025-09-19 13:27:58.450,PROTOCOLO_USER
249,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ * FROM SETORES WHERE ID IN (25, 26) ORDER BY ID",2025-09-19 13:28:02.678,PROTOCOLO_USER,2025-09-19 13:28:02.678,PROTOCOLO_USER
250,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'USUARIOS' AND COLUMN_NAME IN ('NUMERO_FUNCIONAL', 'VINCULO_FUNCIONAL') ORDER BY COLUMN_NAME",2025-09-19 13:48:19.083,PROTOCOLO_USER,2025-09-19 13:48:19.083,PROTOCOLO_USER
251,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'USUARIOS' AND (COLUMN_NAME LIKE '%MATRICULA%' OR COLUMN_NAME LIKE '%FUNCIONAL%' OR COLUMN_NAME LIKE '%NUMERO%') ORDER BY COLUMN_NAME",2025-09-19 13:48:24.972,PROTOCOLO_USER,2025-09-19 13:48:24.972,PROTOCOLO_USER
252,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ e.ID, e.NUMERO_ENCOMENDA, ur.NAME as REMETENTE_NOME, ur.MATRICULA as REMETENTE_MATRICULA, ur.VINCULO_FUNCIONAL as REMETENTE_VINCULO, ud.NAME as DESTINATARIO_NOME, ud.MATRICULA as DESTINATARIO_MATRICULA, ud.VINCULO_FUNCIONAL as DESTINATARIO_VINCULO FROM ENCOMENDAS e LEFT JOIN USUARIOS ur ON e.USUARIO_ORIGEM_ID = ur.ID LEFT JOIN USUARIOS ud ON e.USUARIO_DESTINO_ID = ud.ID WHERE ROWNUM <= 3",2025-09-19 13:50:03.070,PROTOCOLO_USER,2025-09-19 13:50:03.070,PROTOCOLO_USER
261,Trae AI,Claude Sonnet 4,tool,connect,"Connect to PROTOCOLO_USER",2025-09-22 08:37:29.856,PROTOCOLO_USER,2025-09-22 08:37:29.856,PROTOCOLO_USER
262,Trae AI,Claude Sonnet 4,tool,run-sql,"CREATE TABLE tipos_processo (
    id NUMBER GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,
    nome VARCHAR2(100) NOT NULL,
    descricao VARCHAR2(500),
    ativo CHAR(1) DEFAULT 'S' CHECK (ativo IN ('S', 'N')),
    data_criacao TIMESTAMP DEFAULT CURRENT_TIMESTAMP,
    data_atualizacao TIMESTAMP DEFAULT CURRENT_TIMESTAMP,
    CONSTRAINT uk_tipos_processo_nome UNIQUE (nome)
)",2025-09-22 08:37:40.846,PROTOCOLO_USER,2025-09-22 08:37:40.846,PROTOCOLO_USER
263,Trae AI,Claude Sonnet 4,tool,run-sql,"SELECT /* LLM in use is Claude Sonnet 4 */ table_name FROM user_tables WHERE table_name IN ('USUARIOS', 'USERS') ORDER BY table_name",2025-09-22 08:37:49.600,PROTOCOLO_USER,2025-09-22 08:37:49.600,PROTOCOLO_USER
264,Trae AI,Claude Sonnet 4,tool,run-sql,"CREATE TABLE movimentacoes (
    id NUMBER GENERATED BY DEFAULT AS IDENTITY PRIMARY KEY,
    processo_id NUMBER NOT NULL,
    usuario_id NUMBER NOT NULL,
    tipo_movimentacao VARCHAR2(50) NOT NULL,
    descricao VARCHAR2(1000),
    observacoes CLOB,
    data_movimentacao TIMESTAMP DEFAULT CURRENT_TIMESTAMP,
    setor_origem_id NUMBER,
    setor_destino_id NUMBER,
    status VARCHAR2(20) DEFAULT 'ATIVA',
    data_criacao TIMESTAMP DEFAULT CURRENT_TIMESTAMP,
    CONSTRAINT fk_movimentacoes_processo FOREIGN KEY (processo_id) REFERENCES processos(id),
    CONSTRAINT fk_movimentacoes_usuario FOREIGN KEY (usuario_id) REFERENCES usuarios(id),
    CONSTRAINT fk_movimentacoes_setor_origem FOREIGN KEY (setor_origem_id) REFERENCES setores(id),
    CONSTRAINT fk_movimentacoes_setor_destino FOREIGN KEY (setor_destino_id) REFERENCES setores(id),
    CONSTRAINT ck_movimentacoes_status CHECK (status IN ('ATIVA', 'CANCELADA', 'FINALIZADA'))
)",2025-09-22 08:37:56.145,PROTOCOLO_USER,2025-09-22 08:37:56.145,PROTOCOLO_USER
175,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ e.NUMERO_ENCOMENDA, e.DESCRICAO, so.NOME_SETOR as SETOR_ORIGEM_NOME, sd.NOME_SETOR as SETOR_DESTINO_NOME FROM ENCOMENDAS e JOIN SETORES so ON e.SETOR_ORIGEM_ID = so.ID JOIN SETORES sd ON e.SETOR_DESTINO_ID = sd.ID WHERE e.NUMERO_ENCOMENDA = 'EN-20250919-TEST-FK-OK'",2025-09-19 11:49:19.829,PROTOCOLO_USER,2025-09-19 11:49:19.829,PROTOCOLO_USER
176,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ column_name, data_type, nullable FROM user_tab_columns WHERE table_name = 'ENCOMENDAS' AND column_name LIKE '%USUARIO%' ORDER BY column_name",2025-09-19 11:52:31.151,PROTOCOLO_USER,2025-09-19 11:52:31.151,PROTOCOLO_USER
177,Trae,claude-sonnet-4,tool,run-sql,"ALTER /* LLM in use is claude-sonnet-4 */ TABLE ENCOMENDAS ADD (USUARIO_ORIGEM_ID NUMBER, USUARIO_DESTINO_ID NUMBER)",2025-09-19 11:52:41.398,PROTOCOLO_USER,2025-09-19 11:52:41.398,PROTOCOLO_USER
178,Trae,claude-sonnet-4,tool,run-sql,"ALTER /* LLM in use is claude-sonnet-4 */ TABLE ENCOMENDAS ADD CONSTRAINT FK_ENCOMENDAS_USUARIO_ORIGEM FOREIGN KEY (USUARIO_ORIGEM_ID) REFERENCES USUARIOS(ID)",2025-09-19 11:52:51.399,PROTOCOLO_USER,2025-09-19 11:52:51.399,PROTOCOLO_USER
179,Trae,claude-sonnet-4,tool,run-sql,"ALTER /* LLM in use is claude-sonnet-4 */ TABLE ENCOMENDAS ADD CONSTRAINT FK_ENCOMENDAS_USUARIO_DESTINO FOREIGN KEY (USUARIO_DESTINO_ID) REFERENCES USUARIOS(ID)",2025-09-19 11:52:55.682,PROTOCOLO_USER,2025-09-19 11:52:55.682,PROTOCOLO_USER
180,Trae,claude-sonnet-4,tool,run-sql,"ALTER /* LLM in use is claude-sonnet-4 */ TABLE ENCOMENDAS DROP COLUMN USUARIO_ID",2025-09-19 11:53:57.673,PROTOCOLO_USER,2025-09-19 11:53:57.673,PROTOCOLO_USER
181,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ column_name, data_type, nullable FROM user_tab_columns WHERE table_name = 'ENCOMENDAS' AND column_name LIKE '%USUARIO%' ORDER BY column_name",2025-09-19 11:54:07.668,PROTOCOLO_USER,2025-09-19 11:54:07.668,PROTOCOLO_USER
182,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID FROM USUARIOS WHERE ROWNUM <= 2 ORDER BY ID",2025-09-19 11:54:12.108,PROTOCOLO_USER,2025-09-19 11:54:12.108,PROTOCOLO_USER
183,Trae,claude-sonnet-4,tool,run-sql,"INSERT /* LLM in use is claude-sonnet-4 */ INTO ENCOMENDAS (NUMERO_ENCOMENDA, DESCRICAO, STATUS, DATA_CRIACAO, DATA_ATUALIZACAO, USUARIO_ORIGEM_ID, USUARIO_DESTINO_ID, SETOR_ORIGEM_ID, SETOR_DESTINO_ID) VALUES ('EN-20250919-USUARIOS-TEST', 'Teste com novos usuarios origem e destino', 'pendente', SYSDATE, SYSDATE, 1, 23, 25, 26)",2025-09-19 11:54:18.155,PROTOCOLO_USER,2025-09-19 11:54:18.155,PROTOCOLO_USER
184,Trae,claude-sonnet-4,tool,run-sql,"INSERT /* LLM in use is claude-sonnet-4 */ INTO ENCOMENDAS (NUMERO_ENCOMENDA, DESCRICAO, STATUS, DATA_CRIACAO, DATA_ATUALIZACAO, USUARIO_ORIGEM_ID, USUARIO_DESTINO_ID, SETOR_ORIGEM_ID, SETOR_DESTINO_ID) VALUES ('EN-20250919-USUARIOS-INVALID', 'Teste integridade referencial usuarios', 'pendente', SYSDATE, SYSDATE, 999, 1000, 25, 26)",2025-09-19 11:54:28.766,PROTOCOLO_USER,2025-09-19 11:54:28.766,PROTOCOLO_USER
185,Trae,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ e.NUMERO_ENCOMENDA, e.DESCRICAO, uo.NAME as USUARIO_ORIGEM_NOME, ud.NAME as USUARIO_DESTINO_NOME, so.NOME_SETOR as SETOR_ORIGEM_NOME, sd.NOME_SETOR as SETOR_DESTINO_NOME FROM ENCOMENDAS e JOIN USUARIOS uo ON e.USUARIO_ORIGEM_ID = uo.ID JOIN USUARIOS ud ON e.USUARIO_DESTINO_ID = ud.ID JOIN SETORES so ON e.SETOR_ORIGEM_ID = so.ID JOIN SETORES sd ON e.SETOR_DESTINO_ID = sd.ID WHERE e.NUMERO_ENCOMENDA = 'EN-20250919-USUARIOS-TEST'",2025-09-19 11:54:34.872,PROTOCOLO_USER,2025-09-19 11:54:34.872,PROTOCOLO_USER
201,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ constraint_name, constraint_type, table_name, r_constraint_name FROM user_constraints WHERE table_name = 'ENCOMENDAS' AND constraint_type = 'R' AND constraint_name LIKE '%USUARIO%'",2025-09-19 11:59:48.005,PROTOCOLO_USER,2025-09-19 11:59:48.005,PROTOCOLO_USER
317,Trae AI,Claude Sonnet 4,tool,list-connections,"Connect to PROTOCOLO_USER",2025-09-22 09:51:32.490,PROTOCOLO_USER,2025-09-22 09:51:32.490,PROTOCOLO_USER
342,Claude,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ e.*, ur.NAME as REMETENTE_NOME, ur.MATRICULA as REMETENTE_MATRICULA, ur.VINCULO_FUNCIONAL as REMETENTE_VINCULO, ud.NAME as DESTINATARIO_NOME, ud.MATRICULA as DESTINATARIO_MATRICULA, ud.VINCULO_FUNCIONAL as DESTINATARIO_VINCULO, so.NOME_SETOR as SETOR_ORIGEM_NOME, sd.NOME_SETOR as SETOR_DESTINO_NOME FROM ENCOMENDAS e LEFT JOIN USUARIOS ur ON e.USUARIO_ORIGEM_ID = ur.ID LEFT JOIN USUARIOS ud ON e.USUARIO_DESTINO_ID = ud.ID LEFT JOIN SETORES so ON e.SETOR_ORIGEM_ID = so.ID LEFT JOIN SETORES sd ON e.SETOR_DESTINO_ID = sd.ID WHERE e.ID = 45",2025-09-22 11:54:14.555,PROTOCOLO_USER,2025-09-22 11:54:14.555,PROTOCOLO_USER
343,Trae AI,claude-4-sonnet,tool,run-sql,"SELECT /* LLM in use is claude-4-sonnet */ COLUMN_NAME, DATA_TYPE, DATA_LENGTH, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'ENCOMENDAS' ORDER BY COLUMN_ID",2025-09-22 13:16:46.125,PROTOCOLO_USER,2025-09-22 13:16:46.125,PROTOCOLO_USER
344,Trae AI,claude-4-sonnet,tool,run-sql,"SELECT /* LLM in use is claude-4-sonnet */ ID, NUMERO_ENCOMENDA, QR_CODE FROM ENCOMENDAS WHERE ROWNUM <= 3 ORDER BY DATA_CRIACAO DESC",2025-09-22 13:17:51.311,PROTOCOLO_USER,2025-09-22 13:17:51.311,PROTOCOLO_USER
345,Trae AI,claude-4-sonnet,tool,run-sql,"SELECT /* LLM in use is claude-4-sonnet */ ID, NUMERO_ENCOMENDA, QR_CODE, DATA_CRIACAO FROM ENCOMENDAS ORDER BY DATA_CRIACAO DESC FETCH FIRST 1 ROWS ONLY",2025-09-22 13:17:56.844,PROTOCOLO_USER,2025-09-22 13:17:56.844,PROTOCOLO_USER
346,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, NUMERO_ENCOMENDA, QR_CODE, DATA_CRIACAO FROM ENCOMENDAS ORDER BY DATA_CRIACAO DESC FETCH FIRST 1 ROWS ONLY",2025-09-22 13:18:38.129,PROTOCOLO_USER,2025-09-22 13:18:38.129,PROTOCOLO_USER
347,Claude,claude-sonnet-4,tool,list-connections,"Connect to PROTOCOLO_USER",2025-09-22 13:21:05.105,PROTOCOLO_USER,2025-09-22 13:21:05.105,PROTOCOLO_USER
387,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, NUMERO_ENCOMENDA, LENGTH(QR_CODE) as QR_CODE_LENGTH, SUBSTR(QR_CODE, 1, 100) as QR_CODE_INICIO, SUBSTR(QR_CODE, -100) as QR_CODE_FIM FROM ENCOMENDAS WHERE QR_CODE IS NOT NULL ORDER BY ID DESC FETCH FIRST 3 ROWS ONLY",2025-09-22 13:45:42.025,PROTOCOLO_USER,2025-09-22 13:45:42.025,PROTOCOLO_USER
388,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ QR_CODE FROM ENCOMENDAS WHERE ID = 65",2025-09-22 13:45:47.731,PROTOCOLO_USER,2025-09-22 13:45:47.731,PROTOCOLO_USER
389,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ COLUMN_NAME, DATA_TYPE, DATA_LENGTH, NULLABLE FROM USER_TAB_COLUMNS WHERE TABLE_NAME = 'ENCOMENDAS' AND COLUMN_NAME = 'QR_CODE'",2025-09-22 13:46:02.679,PROTOCOLO_USER,2025-09-22 13:46:02.679,PROTOCOLO_USER
390,UNKNOWN-MCP-CLIENT,UNKNOWN-LLM,tool,list-connections,"Connect to PROTOCOLO_USER",2025-09-22 13:58:00.088,PROTOCOLO_USER,2025-09-22 13:58:00.088,PROTOCOLO_USER
401,Trae,gpt-5,tool,list-connections,"Connect to PROTOCOLO_USER",2025-09-22 14:25:28.767,PROTOCOLO_USER,2025-09-22 14:25:28.767,PROTOCOLO_USER
402,Trae,gpt-5,tool,connect,"Connect to PROTOCOLO_USER",2025-09-22 14:25:33.700,PROTOCOLO_USER,2025-09-22 14:25:33.700,PROTOCOLO_USER
421,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ * FROM CONFIGURACOES_APIS WHERE ROWNUM <= 5",2025-09-23 11:00:19.556,PROTOCOLO_USER,2025-09-23 11:00:19.556,PROTOCOLO_USER
422,Trae AI,claude-sonnet-4,tool,run-sql,"SELECT /* LLM in use is claude-sonnet-4 */ ID, CATEGORIA, CHAVE FROM CONFIGURACOES WHERE ROWNUM <= 10",2025-09-23 11:00:24.984,PROTOCOLO_USER,2025-09-23 11:00:24.984,PROTOCOLO_USER
423,Trae AI,claude-sonnet-4,tool,run-sql,"INSERT /* LLM in use is claude-sonnet-4 */ INTO CONFIGURACOES_APIS (CONFIGURACAO_ID, GOOGLE_MAPS_API_KEY, GOOGLE_MAPS_ATIVO, CEP_API_URL, CEP_API_ATIVO, TIMEOUT_API, OPENROUTESERVICE_API_KEY, USUARIO_CRIACAO_ID) VALUES (1, '', 'N', '', 'N', 30, 'dummy_key_123', 1)",2025-09-23 11:00:31.168,PROTOCOLO_USER,2025-09-23 11:00:31.168,PROTOCOLO_USER
